Annual_ID,Country_ID,Country,Metric,Year,Value
571,4,Austria,Reserve assets,2012,27212.56913
572,4,Austria,Reserve assets,2013,23290.12916
573,4,Austria,Reserve assets,2014,24940.85844
574,4,Austria,Reserve assets,2015,22235.71237
575,4,Austria,Reserve assets,2016,23358.82598
576,4,Austria,Reserve assets,2017,21575.42065
577,4,Austria,Reserve assets,2018,23207.44692
578,4,Austria,Reserve assets,2019,23600.59744
579,4,Austria,Reserve assets,2020,30470.11603
580,4,Austria,Reserve assets,2021,33982.70142
581,4,Austria,Reserve assets,2022,33145.89508
582,4,Austria,Reserve assets,2023,31227.12152
583,4,Austria,Monetary gold,2005,4989.130991
584,4,Austria,Monetary gold,2006,5901.48
585,4,Austria,Monetary gold,2007,7529.7915
586,4,Austria,Monetary gold,2008,7786.5615
587,4,Austria,Monetary gold,2009,9938.6994
588,4,Austria,Monetary gold,2010,12695.2362
589,4,Austria,Monetary gold,2011,14173.3806
590,4,Austria,Monetary gold,2012,14979.1482
591,4,Austria,Monetary gold,2013,10816.2813
592,4,Austria,Monetary gold,2014,10795.7772
593,4,Austria,Monetary gold,2015,9538.1007
594,4,Austria,Monetary gold,2016,10419.7785
595,4,Austria,Monetary gold,2017,11679.9827
596,4,Austria,Monetary gold,2018,11554.195
597,4,Austria,Monetary gold,2019,13694.246
598,4,Austria,Monetary gold,2020,17054.2358
599,4,Austria,Monetary gold,2021,16410.2414
600,4,Austria,Monetary gold,2022,16380.8428
601,4,Austria,Monetary gold,2023,18579.47
602,4,Austria,Special drawing rights,2005,146.6258997
603,4,Austria,Special drawing rights,2006,190.01
604,4,Austria,Special drawing rights,2007,232.9327036
605,4,Austria,Special drawing rights,2008,305.5401248
606,4,Austria,Special drawing rights,2009,2744.292247
607,4,Austria,Special drawing rights,2010,2691.266491
608,4,Austria,Special drawing rights,2011,2594.152529
609,4,Austria,Special drawing rights,2012,2569.559669
610,4,Austria,Special drawing rights,2013,2742.288456
611,4,Austria,Special drawing rights,2014,2309.528944
612,4,Austria,Special drawing rights,2015,2250.857042
613,4,Austria,Special drawing rights,2016,2183.054611
614,4,Austria,Special drawing rights,2017,2312.220389
615,4,Austria,Special drawing rights,2018,2343.474548
616,4,Austria,Special drawing rights,2019,2328.434872
617,4,Austria,Special drawing rights,2020,2430.011221
618,4,Austria,Special drawing rights,2021,7639.287614
619,4,Austria,Special drawing rights,2022,7390.575586
620,4,Austria,Special drawing rights,2023,7694.661346
621,4,Austria,Reserve position in the fund,2005,394.007658
622,4,Austria,Reserve position in the fund,2006,246.85
623,4,Austria,Reserve position in the fund,2007,195.0685117
624,4,Austria,Reserve position in the fund,2008,361.9895601
625,4,Austria,Reserve position in the fund,2009,588.6301677
626,4,Austria,Reserve position in the fund,2010,723.4658343
627,4,Austria,Reserve position in the fund,2011,1321.621037
628,4,Austria,Reserve position in the fund,2012,1690.727058
629,4,Austria,Reserve position in the fund,2013,1589.353006
630,4,Austria,Reserve position in the fund,2014,1197.608091
631,4,Austria,Reserve position in the fund,2015,828.0901251
632,4,Austria,Reserve position in the fund,2016,1032.97447
633,4,Austria,Reserve position in the fund,2017,775.9907602
634,4,Austria,Reserve position in the fund,2018,902.0423732
635,4,Austria,Reserve position in the fund,2019,1013.890365
636,4,Austria,Reserve position in the fund,2020,1333.500404
637,4,Austria,Reserve position in the fund,2021,1428.479007
638,4,Austria,Reserve position in the fund,2022,1457.10489
639,4,Austria,Reserve position in the fund,2023,1470.030175
640,4,Austria,Other reserve assets,2005,6302.431055
641,4,Austria,Other reserve assets,2006,6562.61
642,4,Austria,Other reserve assets,2007,10250.2323
643,4,Austria,Other reserve assets,2008,8233.2972
644,4,Austria,Other reserve assets,2009,4769.8266
645,4,Austria,Other reserve assets,2010,6173.244
646,4,Austria,Other reserve assets,2011,7071.1635
647,4,Austria,Other reserve assets,2012,7971.8148
648,4,Austria,Other reserve assets,2013,8142.2064
649,4,Austria,Other reserve assets,2014,10639.1583
650,4,Austria,Other reserve assets,2015,9618.6645
651,4,Austria,Other reserve assets,2016,9723.0184
652,4,Austria,Other reserve assets,2017,6807.2268
653,4,Austria,Other reserve assets,2018,8407.735
654,4,Austria,Other reserve assets,2019,6565.1496
655,4,Austria,Other reserve assets,2020,9652.3686
656,4,Austria,Other reserve assets,2021,8504.6934
657,4,Austria,Other reserve assets,2022,7916.3052
658,4,Austria,Other reserve assets,2023,3481.855
659,4,Austria,Liabilities,2005,714114.5208
660,4,Austria,Liabilities,2006,938797.8
661,4,Austria,Liabilities,2007,1176925.105
662,4,Austria,Liabilities,2008,1131683.343
663,4,Austria,Liabilities,2009,1168616.87
664,4,Austria,Liabilities,2010,1098947.248
665,4,Austria,Liabilities,2011,1095595.861
666,4,Austria,Liabilities,2012,1151992.638
667,4,Austria,Liabilities,2013,1194071.516
668,4,Austria,Liabilities,2014,1076918.806
669,4,Austria,Liabilities,2015,953986.4756
670,4,Austria,Liabilities,2016,914204.4689
671,4,Austria,Liabilities,2017,1058045.034
672,4,Austria,Liabilities,2018,970866.1557
673,4,Austria,Liabilities,2019,983966.1522
674,4,Austria,Liabilities,2020,1089429.125
675,4,Austria,Liabilities,2021,1075761.231
676,4,Austria,Liabilities,2022,1024793.311
677,4,Austria,Liabilities,2023,1125558.541
678,4,Austria,Direct investment,2005,154666.354
679,4,Austria,Direct investment,2006,216232.96
680,4,Austria,Direct investment,2007,313267.2963
681,4,Austria,Direct investment,2008,297278.2536
682,4,Austria,Direct investment,2009,336457.8924
683,4,Austria,Direct investment,2010,295848.042
684,4,Austria,Direct investment,2011,292228.6089
685,4,Austria,Direct investment,2012,313889.2182
686,4,Austria,Direct investment,2013,338620.0767
687,4,Austria,Direct investment,2014,318446.289
688,4,Austria,Direct investment,2015,286045.038
689,4,Austria,Direct investment,2016,250343.4795
690,4,Austria,Direct investment,2017,322051.6269
691,4,Austria,Direct investment,2018,276642.305
692,4,Austria,Direct investment,2019,263636.1418
693,4,Austria,Direct investment,2020,279950.594
694,4,Austria,Direct investment,2021,285631.5266
695,4,Austria,Direct investment,2022,293546.4522
696,4,Austria,Direct investment,2023,309781.225
697,4,Austria,Equity and investment fund shares,2005,148295.0472
698,4,Austria,Equity and investment fund shares,2006,181211.3
699,4,Austria,Equity and investment fund shares,2007,241851.309
700,4,Austria,Equity and investment fund shares,2008,229180.9809
701,4,Austria,Equity and investment fund shares,2009,257481.3192
702,4,Austria,Equity and investment fund shares,2010,218940.3786
703,4,Austria,Equity and investment fund shares,2011,237530.2803
704,4,Austria,Equity and investment fund shares,2012,262077.6996
705,4,Austria,Equity and investment fund shares,2013,279168.4548
706,4,Austria,Equity and investment fund shares,2014,263038.4073
707,4,Austria,Equity and investment fund shares,2015,238936.989
708,4,Austria,Equity and investment fund shares,2016,197443.471
709,4,Austria,Equity and investment fund shares,2017,261657.2775
710,4,Austria,Equity and investment fund shares,2018,220096.48
711,4,Austria,Equity and investment fund shares,2019,194525.6972
712,4,Austria,Equity and investment fund shares,2020,204636.1044
713,4,Austria,Equity and investment fund shares,2021,206382.372
714,4,Austria,Equity and investment fund shares,2022,198177.4798
715,4,Austria,Equity and investment fund shares,2023,224077.425
716,4,Austria,Direct Investor,2006,181211.3
717,4,Austria,Direct Investor,2007,241851.309
718,4,Austria,Direct Investor,2008,229180.9809
719,4,Austria,Direct Investor,2009,257481.3192
720,4,Austria,Direct Investor,2010,218940.3786
721,4,Austria,Direct Investor,2011,237530.2803
722,4,Austria,Direct Investor,2012,262077.6996
723,4,Austria,Direct Investor,2013,279168.4548
724,4,Austria,Direct Investor,2014,263038.4073
725,4,Austria,Direct Investor,2015,238936.989
726,4,Austria,Direct Investor,2016,197443.471
727,4,Austria,Direct Investor,2017,261657.2775
728,4,Austria,Direct Investor,2018,220096.48
729,4,Austria,Direct Investor,2019,194525.6972
730,4,Austria,Direct Investor,2020,204636.1044
731,4,Austria,Direct Investor,2021,206382.372
732,4,Austria,Direct Investor,2022,198177.4798
733,4,Austria,Direct Investor,2023,224077.425
734,4,Austria,Debt instruments,2005,6371.306877
735,4,Austria,Debt instruments,2006,35020.35
736,4,Austria,Debt instruments,2007,71417.4594
737,4,Austria,Debt instruments,2008,68097.2727
738,4,Austria,Debt instruments,2009,78976.5732
739,4,Austria,Debt instruments,2010,76906.3272
740,4,Austria,Debt instruments,2011,54698.3286
741,4,Austria,Debt instruments,2012,51811.5186
742,4,Austria,Debt instruments,2013,59451.6219
743,4,Austria,Debt instruments,2014,55407.8817
744,4,Austria,Debt instruments,2015,47108.049
745,4,Austria,Debt instruments,2016,52901.0626
746,4,Austria,Debt instruments,2017,60394.3494
747,4,Austria,Debt instruments,2018,56544.68
748,4,Austria,Debt instruments,2019,69110.4446
749,4,Austria,Debt instruments,2020,75314.4896
750,4,Austria,Debt instruments,2021,79249.1546
751,4,Austria,Debt instruments,2022,95370.039
752,4,Austria,Debt instruments,2023,85702.695
753,4,Austria,Direct Investor,2006,3449.22
754,4,Austria,Direct Investor,2007,25511.493
755,4,Austria,Direct Investor,2008,23216.3394
756,4,Austria,Direct Investor,2009,26011.4736
757,4,Austria,Direct Investor,2010,25149.9564
758,4,Austria,Direct Investor,2011,8057.1153
759,4,Austria,Direct Investor,2012,8357.0796
760,4,Austria,Direct Investor,2013,9870.2187
761,4,Austria,Direct Investor,2014,12144.6423
762,4,Austria,Direct Investor,2015,9023.1456
763,4,Austria,Direct Investor,2016,9778.8857
764,4,Austria,Direct Investor,2017,10660.5777
765,4,Austria,Direct Investor,2018,11719.075
766,4,Austria,Direct Investor,2019,17321.7046
767,4,Austria,Direct Investor,2020,13819.6002
768,4,Austria,Direct Investor,2021,18311.8768
769,4,Austria,Direct Investor,2022,19972.085
770,4,Austria,Direct Investor,2023,19632.535
771,4,Austria,Reverse Investment,2006,4041.87
772,4,Austria,Reverse Investment,2007,4679.8059
773,4,Austria,Reverse Investment,2008,4545.2922
774,4,Austria,Reverse Investment,2009,7256.3022
775,4,Austria,Reverse Investment,2010,7036.4292
776,4,Austria,Reverse Investment,2011,5385.2118
777,4,Austria,Reverse Investment,2012,4157.4294
778,4,Austria,Reverse Investment,2013,5341.2543
779,4,Austria,Reverse Investment,2014,3802.5612
780,4,Austria,Reverse Investment,2015,3058.1583
781,4,Austria,Reverse Investment,2016,5736.4122
782,4,Austria,Reverse Investment,2017,6322.7096
783,4,Austria,Reverse Investment,2018,4434.585
784,4,Austria,Reverse Investment,2019,8972.5958
785,4,Austria,Reverse Investment,2020,7918.4763
786,4,Austria,Reverse Investment,2021,8065.2446
787,4,Austria,Reverse Investment,2022,11314.4928
788,4,Austria,Reverse Investment,2023,12222.405
789,4,Austria,Between fellow enterprises,2006,27530.57
790,4,Austria,Between fellow enterprises,2007,41224.6884
791,4,Austria,Between fellow enterprises,2008,40337.0328
792,4,Austria,Between fellow enterprises,2009,45707.3568
793,4,Austria,Between fellow enterprises,2010,44721.2778
794,4,Austria,Between fellow enterprises,2011,41256.0015
795,4,Austria,Between fellow enterprises,2012,39297.0096
796,4,Austria,Between fellow enterprises,2013,44240.1489
797,4,Austria,Between fellow enterprises,2014,39460.6782
798,4,Austria,Between fellow enterprises,2015,35027.8338
799,4,Austria,Between fellow enterprises,2016,37385.7647
800,4,Austria,Between fellow enterprises,2017,43411.0621
801,4,Austria,Between fellow enterprises,2018,40391.02
802,4,Austria,Between fellow enterprises,2019,42815.0208
803,4,Austria,Between fellow enterprises,2020,53576.4131
804,4,Austria,Between fellow enterprises,2021,52873.1658
805,4,Austria,Between fellow enterprises,2022,64082.3946
806,4,Austria,Between fellow enterprises,2023,53848.86
807,4,Austria,Portfolio investment,2005,350605.1643
808,4,Austria,Portfolio investment,2006,447307.2
809,4,Austria,Portfolio investment,2007,535237.8948
810,4,Austria,Portfolio investment,2008,496746.4395
811,4,Austria,Portfolio investment,2009,519035.2146
812,4,Austria,Portfolio investment,2010,505199.8494
813,4,Austria,Portfolio investment,2011,490292.3514
814,4,Austria,Portfolio investment,2012,521255.358
815,4,Austria,Portfolio investment,2013,534857.7321
816,4,Austria,Portfolio investment,2014,485619.3603
817,4,Austria,Portfolio investment,2015,421411.8186
818,4,Austria,Portfolio investment,2016,402252.9928
819,4,Austria,Portfolio investment,2017,449537.2169
820,4,Austria,Portfolio investment,2018,408091.74
821,4,Austria,Portfolio investment,2019,434489.5542
822,4,Austria,Portfolio investment,2020,515958.737
823,4,Austria,Portfolio investment,2021,482838.706
824,4,Austria,Portfolio investment,2022,394236.692
825,4,Austria,Portfolio investment,2023,466275.745
826,4,Austria,Equity and investment fund shares,2005,59235.69331
827,4,Austria,Equity and investment fund shares,2006,92955.18
828,4,Austria,Equity and investment fund shares,2007,105124.1331
829,4,Austria,Equity and investment fund shares,2008,46804.2627
830,4,Austria,Equity and investment fund shares,2009,60307.8378
831,4,Austria,Equity and investment fund shares,2010,62709.2022
832,4,Austria,Equity and investment fund shares,2011,47413.6716
833,4,Austria,Equity and investment fund shares,2012,57855.69
834,4,Austria,Equity and investment fund shares,2013,65654.8137
835,4,Austria,Equity and investment fund shares,2014,54857.8944
836,4,Austria,Equity and investment fund shares,2015,54804.0693
837,4,Austria,Equity and investment fund shares,2016,56976.2132
838,4,Austria,Equity and investment fund shares,2017,86217.677
839,4,Austria,Equity and investment fund shares,2018,63928.785
840,4,Austria,Equity and investment fund shares,2019,73836.5884
841,4,Austria,Equity and investment fund shares,2020,79165.1294
842,4,Austria,Equity and investment fund shares,2021,92949.0842
843,4,Austria,Equity and investment fund shares,2022,67985.084
844,4,Austria,Equity and investment fund shares,2023,73831.68
845,4,Austria,Deposit-taking Corp (excl. CB),2005,7628.112657
846,4,Austria,Deposit-taking Corp (excl. CB),2006,13201.61
847,4,Austria,Deposit-taking Corp (excl. CB),2007,12265.5372
848,4,Austria,Deposit-taking Corp (excl. CB),2008,4112.4735
849,4,Austria,Deposit-taking Corp (excl. CB),2009,6654.1314
850,4,Austria,Deposit-taking Corp (excl. CB),2010,9984.0864
851,4,Austria,Deposit-taking Corp (excl. CB),2011,4793.8995
852,4,Austria,Deposit-taking Corp (excl. CB),2012,8822.8278
853,4,Austria,General government,2013,1.3791
854,4,Austria,General government,2014,1.2141
855,4,Austria,General government,2015,51.1689
856,4,Austria,General government,2016,59.0296
857,4,Austria,General government,2017,109.1363
858,4,Austria,General government,2018,127.095
859,4,Austria,General government,2019,124.6974
860,4,Austria,General government,2020,136.2081
861,4,Austria,General government,2021,125.7186
862,4,Austria,General government,2022,130.1252
863,4,Austria,General government,2023,9.945
864,4,Austria,Other sectors,2005,51607.58065
865,4,Austria,Other sectors,2006,79752.25
866,4,Austria,Other sectors,2007,92858.5959
867,4,Austria,Other sectors,2008,42690.3975
868,4,Austria,Other sectors,2009,53653.7064
869,4,Austria,Other sectors,2010,52723.7796
870,4,Austria,Other sectors,2011,42618.4782
871,4,Austria,Other sectors,2012,49032.8622
872,4,Austria,Other Financial Corps.,2006,35159.95
873,4,Austria,Other Financial Corps.,2007,41538.2457
874,4,Austria,Other Financial Corps.,2008,24329.6994
875,4,Austria,Other Financial Corps.,2009,27780.5304
876,4,Austria,Other Financial Corps.,2010,26030.5122
877,4,Austria,Other Financial Corps.,2011,23599.4421
878,4,Austria,Other Financial Corps.,2012,26709.9336
879,4,Austria,Debt securities,2005,291369.471
880,4,Austria,Debt securities,2006,354350.7
881,4,Austria,Debt securities,2007,430113.7617
882,4,Austria,Debt securities,2008,449940.7851
